region_cd,province,district,region,year,metric_id,metric_name,category,direction,value
11010,서울,종로구,서울 종로구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.8
11020,서울,중구,서울 중구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
11030,서울,용산구,서울 용산구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
11040,서울,성동구,서울 성동구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
11050,서울,광진구,서울 광진구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
11060,서울,동대문구,서울 동대문구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
11070,서울,중랑구,서울 중랑구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
11080,서울,성북구,서울 성북구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
11090,서울,강북구,서울 강북구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
11100,서울,도봉구,서울 도봉구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
11110,서울,노원구,서울 노원구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
11120,서울,은평구,서울 은평구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
11130,서울,서대문구,서울 서대문구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
11140,서울,마포구,서울 마포구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
11150,서울,양천구,서울 양천구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.2
11160,서울,강서구,서울 강서구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
11170,서울,구로구,서울 구로구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
11180,서울,금천구,서울 금천구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
11190,서울,영등포구,서울 영등포구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.3
11200,서울,동작구,서울 동작구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
11210,서울,관악구,서울 관악구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
11220,서울,서초구,서울 서초구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.4
11230,서울,강남구,서울 강남구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,3.7
11240,서울,송파구,서울 송파구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
11250,서울,강동구,서울 강동구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
21010,부산,중구,부산 중구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
21020,부산,서구,부산 서구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
21030,부산,동구,부산 동구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
21040,부산,영도구,부산 영도구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
21050,부산,부산진구,부산 부산진구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
21060,부산,동래구,부산 동래구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.8
21070,부산,남구,부산 남구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
21080,부산,북구,부산 북구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.3
21090,부산,해운대구,부산 해운대구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
21100,부산,사하구,부산 사하구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.3
21110,부산,금정구,부산 금정구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
21120,부산,강서구,부산 강서구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
21130,부산,연제구,부산 연제구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
21140,부산,수영구,부산 수영구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
21150,부산,사상구,부산 사상구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
21510,부산,기장군,부산 기장군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
22010,대구,중구,대구 중구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,3.6
22020,대구,동구,대구 동구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
22030,대구,서구,대구 서구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
22040,대구,남구,대구 남구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
22050,대구,북구,대구 북구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
22060,대구,수성구,대구 수성구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.1
22070,대구,달서구,대구 달서구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
22510,대구,달성군,대구 달성군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.3
23010,인천,중구,인천 중구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
23020,인천,동구,인천 동구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
23040,인천,연수구,인천 연수구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
23050,인천,남동구,인천 남동구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
23060,인천,부평구,인천 부평구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
23070,인천,계양구,인천 계양구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
23080,인천,서구,인천 서구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
23510,인천,강화군,인천 강화군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
23520,인천,옹진군,인천 옹진군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.2
23030,인천,(구)남구,인천 (구)남구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
24010,광주,동구,광주 동구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,3.1
24020,광주,서구,광주 서구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.7
24030,광주,남구,광주 남구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.4
24040,광주,북구,광주 북구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.1
24050,광주,광산구,광주 광산구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.4
25010,대전,동구,대전 동구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
25020,대전,중구,대전 중구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
25030,대전,서구,대전 서구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.8
25040,대전,유성구,대전 유성구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
25050,대전,대덕구,대전 대덕구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
26010,울산,중구,울산 중구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.9
26020,울산,남구,울산 남구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,3.2
26030,울산,동구,울산 동구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
26040,울산,북구,울산 북구,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.8
26510,울산,울주군,울산 울주군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
31010,경기,수원시,경기 수원시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
31020,경기,성남시,경기 성남시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.8
31030,경기,의정부시,경기 의정부시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
31040,경기,안양시,경기 안양시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.9
31050,경기,부천시,경기 부천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
31060,경기,광명시,경기 광명시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
31070,경기,평택시,경기 평택시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
31080,경기,동두천시,경기 동두천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
31090,경기,안산시,경기 안산시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
31100,경기,고양시,경기 고양시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.9
31110,경기,과천시,경기 과천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
31120,경기,구리시,경기 구리시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
31130,경기,남양주시,경기 남양주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.3
31140,경기,오산시,경기 오산시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
31150,경기,시흥시,경기 시흥시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
31160,경기,군포시,경기 군포시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
31170,경기,의왕시,경기 의왕시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
31180,경기,하남시,경기 하남시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
31190,경기,용인시,경기 용인시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
31200,경기,파주시,경기 파주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
31210,경기,이천시,경기 이천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
31220,경기,안성시,경기 안성시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
31230,경기,김포시,경기 김포시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
31240,경기,화성시,경기 화성시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
31250,경기,광주시,경기 광주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
31260,경기,양주시,경기 양주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
31270,경기,포천시,경기 포천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
31280,경기,여주시,경기 여주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
31550,경기,연천군,경기 연천군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
31570,경기,가평군,경기 가평군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
31580,경기,양평군,경기 양평군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
32010,강원,춘천시,강원 춘천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
32020,강원,원주시,강원 원주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
32030,강원,강릉시,강원 강릉시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.9
32040,강원,동해시,강원 동해시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.3
32050,강원,태백시,강원 태백시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
32060,강원,속초시,강원 속초시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
32070,강원,삼척시,강원 삼척시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
32510,강원,홍천군,강원 홍천군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
32520,강원,횡성군,강원 횡성군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
32530,강원,영월군,강원 영월군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
32540,강원,평창군,강원 평창군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
32550,강원,정선군,강원 정선군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
32560,강원,철원군,강원 철원군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
32570,강원,화천군,강원 화천군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
32580,강원,양구군,강원 양구군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
32590,강원,인제군,강원 인제군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
32600,강원,고성군,강원 고성군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.6
32610,강원,양양군,강원 양양군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
33020,충북,충주시,충북 충주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
33030,충북,제천시,충북 제천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
33040,충북,청주시,충북 청주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.8
33520,충북,보은군,충북 보은군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
33530,충북,옥천군,충북 옥천군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
33540,충북,영동군,충북 영동군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
33550,충북,진천군,충북 진천군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
33560,충북,괴산군,충북 괴산군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.4
33570,충북,음성군,충북 음성군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
33580,충북,단양군,충북 단양군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.4
33590,충북,증평군,충북 증평군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
34010,충남,천안시,충남 천안시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.8
34020,충남,공주시,충남 공주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
34030,충남,보령시,충남 보령시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.3
34040,충남,아산시,충남 아산시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.3
34050,충남,서산시,충남 서산시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
34060,충남,논산시,충남 논산시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
34070,충남,계룡시,충남 계룡시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
34080,충남,당진시,충남 당진시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
34510,충남,금산군,충남 금산군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
34530,충남,부여군,충남 부여군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
34540,충남,서천군,충남 서천군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
34550,충남,청양군,충남 청양군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
34560,충남,홍성군,충남 홍성군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
34570,충남,예산군,충남 예산군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
34580,충남,태안군,충남 태안군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
35010,전북,전주시,전북 전주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,3.1
35020,전북,군산시,전북 군산시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.1
35030,전북,익산시,전북 익산시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.3
35040,전북,정읍시,전북 정읍시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
35050,전북,남원시,전북 남원시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
35060,전북,김제시,전북 김제시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
35510,전북,완주군,전북 완주군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
35520,전북,진안군,전북 진안군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.4
35530,전북,무주군,전북 무주군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.5
35540,전북,장수군,전북 장수군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.6
35550,전북,임실군,전북 임실군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
35560,전북,순창군,전북 순창군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.6
35570,전북,고창군,전북 고창군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
35580,전북,부안군,전북 부안군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
36010,전남,목포시,전남 목포시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.2
36020,전남,여수시,전남 여수시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.0
36030,전남,순천시,전남 순천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
36040,전남,나주시,전남 나주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
36060,전남,광양시,전남 광양시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
36510,전남,담양군,전남 담양군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.3
36520,전남,곡성군,전남 곡성군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
36530,전남,구례군,전남 구례군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
36550,전남,고흥군,전남 고흥군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
36560,전남,보성군,전남 보성군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
36570,전남,화순군,전남 화순군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
36580,전남,장흥군,전남 장흥군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.6
36590,전남,강진군,전남 강진군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
36600,전남,해남군,전남 해남군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
36610,전남,영암군,전남 영암군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.0
36620,전남,무안군,전남 무안군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.7
36630,전남,함평군,전남 함평군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.6
36640,전남,영광군,전남 영광군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
36650,전남,장성군,전남 장성군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
36660,전남,완도군,전남 완도군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
36670,전남,진도군,전남 진도군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
36680,전남,신안군,전남 신안군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.2
37010,경북,포항시,경북 포항시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.5
37020,경북,경주시,경북 경주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
37030,경북,김천시,경북 김천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
37040,경북,안동시,경북 안동시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
37050,경북,구미시,경북 구미시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.0
37060,경북,영주시,경북 영주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
37070,경북,영천시,경북 영천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.9
37080,경북,상주시,경북 상주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
37090,경북,문경시,경북 문경시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
37100,경북,경산시,경북 경산시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.2
37520,경북,의성군,경북 의성군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.4
37530,경북,청송군,경북 청송군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.5
37540,경북,영양군,경북 영양군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.5
37550,경북,영덕군,경북 영덕군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.8
37560,경북,청도군,경북 청도군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
37570,경북,고령군,경북 고령군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
37580,경북,성주군,경북 성주군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.6
37590,경북,칠곡군,경북 칠곡군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
37600,경북,예천군,경북 예천군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.7
37610,경북,봉화군,경북 봉화군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.4
37620,경북,울진군,경북 울진군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.1
37630,경북,울릉군,경북 울릉군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.2
37310,경북,(구)군위군,경북 (구)군위군,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,0.3
38110,경남,창원시,경남 창원시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.8
38030,경남,진주시,경남 진주시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.3
38050,경남,통영시,경남 통영시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.6
38060,경남,사천시,경남 사천시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.9
38070,경남,김해시,경남 김해시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,2.2
38080,경남,밀양시,경남 밀양시,2016,private_academies_per_1000,인구 천명당 사설학원수,사교육 및 교육시설 접근성,higher,1.4
